,Unnamed: 0,tweet_id,text,tweet_city,tweet_latitude,tweet_longitude,city,code,country
1557,1557,426459638633340928,Checked in automatically with the Uber Check-In app! http://t.co/09WFPGIGOU (@ Isap) http://t.co/7jsPCsue4n,hermosillo-26-mx,29.07364753,-110.95868811,hermosillo,26,mx
1558,1558,526255732862496768,"Finaleira 👏 (@ Papuera in Pelotas, RS) https://t.co/yVNiQf8ZYR",pelotas-23-br,-31.780405,-52.340412,pelotas,23,br
1559,1559,429616842257481728,@BlackxxDynamite @mackmaurer lmao don't worry Jeremy i got one for everyone and its still early.. i got all day and your lucky you were 1st,springfield-ma013-us,42.14106,-72.61138199999998,springfield,ma013,us
1560,1560,522879913599447040,“@shaaarlettem: I would literally kill myself If I was dark skinned. There is just no hope to life” 😂😂😂😂😂😂 no chillll,toms river-nj029-us,39.424523,-74.629591,toms river,nj029,us
1561,1561,295565749395808256,"Also, this cinema is full of geriatrics. Fuck sake. Definitely at the wrong film.",cardiff-wlsx5-gb,51.65970969,-3.01312994,cardiff,wlsx5,gb
1562,1562,511954821168242688,Went to abs class once http://t.co/5ijI5AEPE7,savannah-ga051-us,32.077149,-81.08496600000002,savannah,ga051,us
1563,1563,438060550631981056,http://t.co/oe3fXKxt0y,hayil-13-sa,27.51961193,41.63976559,hayil,13,sa
1564,1564,508371212146585600,I don't care about anyone else and what they have going on because I'm to focused on mine.,cleveland-oh035-us,41.443397,-81.69310899999998,cleveland,oh035,us
1565,1565,383938132615262208,"Miss u ""@yochie14: I miss U @ewees_aries :)""",pekanbaru-37-id,0.4431600000000001,101.45717,pekanbaru,37,id
1566,1566,352410933559169024,😉😉 ♫ Apalah Arti Cinta by She (at F.S.R House) — https://t.co/gOw3efmIam,bandung-30-id,-6.93658,107.6282,bandung,30,id
1567,1567,437498002014756864,Dress change! #playingdressup @ Hearthstone Lounge http://t.co/dnhmeAxTYi,anaheim-ca059-us,33.80762117,-117.92226791,anaheim,ca059,us
1568,1568,430773207432720384,Follow my auntys who's twitter mad and a minx @Jojoconnells,city of london-enggla-gb,51.51184792,-0.21221365,city of london,enggla,gb
1569,1569,679968955008593920,Hmmm (with 👪 at POST SHOP CAFE) — https://t.co/MwwwC0228J,banyuwangi-08-id,-8.31043,114.29182,banyuwangi,08,id
1570,1570,533028921240211456,@KevinDeShazo @SI_ExtraMustard or just start saying dumb stuff out loud everyday.,philadelphia-pa101-us,40.014047,-75.161322,philadelphia,pa101,us
1571,1571,390563887344795648,At Ry Auto Service — https://t.co/3OZDM5WO5E,pekanbaru-37-id,0.46382,101.39767,pekanbaru,37,id
1572,1572,484669418211790848,The farm.#ig_brazil #icu_brazil #igersbrasil #instasuperfotos #ig_saopaulo #insta_pensadores… http://t.co/jWQJMPQ6Ol,ribeirao preto-27-br,-21.19772147,-47.80285956,ribeirao preto,27,br
1573,1573,376448380701917184,@burrmarissa @gisellegina2011 lol your a liar!!,dallas-tx113-us,32.83642575,-96.75635124,dallas,tx113,us
1574,1574,425639765393039360,We've had five days of school this month and it's the 21st...,arlington-va013-us,38.92949715,-77.08604474,arlington,va013,us
1575,1575,658950005567418368,Craving for ice cream but don't want to ruin your diet? Here the solution 100% fruit ice cream.… https://t.co/8XH5SKncJQ,jakarta-04-id,-6.2173,106.839,jakarta,04,id
1576,1576,512506984638070784,At STIE HARAPAN MEDAN — https://t.co/uepXyu3bIC,medan-26-id,3.60047,98.69926,medan,26,id
1577,1577,357720574157533184,@melissa_broder hahaha wtf I look like a damn old lady!!,los angeles-ca037-us,33.72776698,-118.30405658,los angeles,ca037,us
1578,1578,334832852975878144,For passions are triuly more strong for a mans family then the reasons of doctors care and bloody dismemberment of those passions inhospital,winnipeg-03-ca,49.95531672,-97.14882338,winnipeg,03,ca
1579,1579,567893549275942912,"What a day. So proud to author HB1822, teacher pay bill. Passed 9-0 out of our committee. Thanks @joy4ok for leading. #OKhigh5",norman-ok027-us,35.182655,-97.40227,norman,ok027,us
1580,1580,503575621016899584,@TattMeUp_6 @cece_francis y,plano-tx085-us,33.124784000000005,-96.670039,plano,tx085,us
1581,1581,408398625770065920,"@repsandylevin Thanks for the follow, Rep. Levin.  Following back.",grand rapids-mi081-us,42.87356452,-85.67319166,grand rapids,mi081,us
1582,1582,348031157394350080,Excited to meet everyone in Davis. Don't forget to tag your photos/videos so we can share in your #DavisChallenge experience! #fightwithus,austin-tx453-us,30.20068093,-97.67121617,austin,tx453,us
1583,1583,297831323974893568,"I'm at Super Stop &amp; Shop (Phillipsburg, NJ) http://t.co/3WMBOZM1",bethlehem-pa095-us,40.67767636,-75.14592648,bethlehem,pa095,us
1584,1584,575818204229951488,@thebobbieoliver Chinese food is hard to fuck up. What made it so bad?,los angeles-ca037-us,34.098197,-118.281349,los angeles,ca037,us
1585,1585,572964601148669952,I'ma need my bf to call me like now so I can vent to him 😕,paterson-nj031-us,41.103573,-74.03563,paterson,nj031,us
1586,1586,399840815423303680,"Jangan donk.. Sakit ntar.. “@aghrasyanti: Sometimes I just want to hold you tight,,,”",jakarta-04-id,-6.1800958,106.77905049999998,jakarta,04,id
1587,1587,408943004440100864,Losing your ID is fun,sheffield-engl9-gb,53.36440964,-1.47875894,sheffield,engl9,gb
1588,1588,548881834554032128,@kobo My last book of 2014 will be #DumaKey,kingston-08-ca,44.2428,-76.50739200000002,kingston,08,ca
1589,1589,517478929209114624,I've been listening to the new album by Aphex Twin and it makes me feel so relaxed.,portland-or051-us,45.55768,-122.674804,portland,or051,us
1590,1590,572550384071401472,"Alice, Zainab, Myssa and Rola in Wonderland. 🗽🎩🌳 #WereAllMadHere @ Central Park In Manhattan https://t.co/Qbam0GFABy",manhattan-ny061-us,40.781505,-73.971812,manhattan,ny061,us
1591,1591,660927988960247808,"Sweet Potato Casserole @funkybuddhabrew 🙃❤️👌🏼 #seasonalbeer #yum @ Independent Bar and Cafe, Tampa https://t.co/4cBQQ3zPsQ",tampa-fl057-us,27.99202117,-82.45952685,tampa,fl057,us
1592,1592,497230192981856256,Everybody else's success makes me feel like I linger in a puddle of failure😞,tuckahoe-va087-us,37.61342,-77.603065,tuckahoe,va087,us
1593,1593,367597090702376960,Prem season starts in 3 days but @NUFCOfficial decided to launch the new kit in 8 days #makessense #ranbymorons,southampton-engm4-gb,50.919376,-1.4308886,southampton,engm4,gb
1594,1594,549334194216632320,@2nikkiclick @HeatherNewtson I want a breast cancer ribbon w 2 flowers 1)almond blossoms-signifiying strength 2)nasturtium-victory in battle,los angeles-ca037-us,33.821891,-118.319384,los angeles,ca037,us
1595,1595,517561758664241152,*le sigh*,honolulu-hi003-us,21.345373,-157.913393,honolulu,hi003,us
1596,1596,482321505515094016,Where's Ennis 👀,hamilton-08-ca,43.2484278,-79.8667931,hamilton,08,ca
1597,1597,360588475680047104,Ahhh so miss miss,jakarta-04-id,-6.23995115,106.70344369,jakarta,04,id
1598,1598,354394432566595584,Reminiscing with @LocsWearPink and Nina these are my ladies we've had some good times 😘👏,riverside-ca065-us,34.09822388,-117.6730752,riverside,ca065,us
1599,1599,492641779536388096,need to stop looking at vxr's for my first car 😂✋,paisley-sctw2-gb,55.894276,-4.443980000000002,paisley,sctw2,gb
1600,1600,411731256159002624,"I was so tired on the way home  , now im wide awake ",marietta-ga067-us,33.9146033,-84.57400890000002,marietta,ga067,us
1601,1601,411298836036870144,Might not finish,toronto-08-ca,43.75792357,-79.73951443,toronto,08,ca
1602,1602,368220401928638464,"@immlawyercanada D'oh! See the movie The Proposal for a humerous take on what, in real life, is uber serious",calgary-01-ca,51.03212122,-114.02345034,calgary,01,ca
1603,1603,568450515010326528,Life must be go on.,manado-31-id,1.4346450000000002,124.971025,manado,31,id
1604,1604,509021618572492800,En route to @24hourfitness - let's get this workout!! #niketrainingclub #FuelUp,los angeles-ca037-us,33.953589,-118.331985,los angeles,ca037,us
1605,1605,432331953652502528,@DanicaProbs I just did my chair dance along with the Russian figure skaters #rfa #Olympics2014,portland-me005-us,43.49803089,-70.51010353,portland,me005,us
1606,1606,540581675680681984,"Picking up my car and a green tea #detox (@ Starbucks in Scottsdale, AZ) https://t.co/Og15fGgwIS http://t.co/IdRW7HuhXt",san tan valley-az021-us,33.50371,-111.929173,san tan valley,az021,us
1607,1607,513784548778577920,Life goals: Importing an A31 http://t.co/ubJYxi77WF,the woodlands-tx339-us,30.636786,-95.492598,the woodlands,tx339,us
1608,1608,325372235219095552,Wow Eric Clapton making moves on George Harrisons wife... what a cock!,city of london-enggla-gb,51.4111066,-0.2085898,city of london,enggla,gb
1609,1609,671286296585871360,"Tramvia ebus, replica of tram-via trains; main transport in Corregidor… https://t.co/BWRSv3wEGw",dasmarinas-4020-ph,14.47714,120.89224,dasmarinas,4020,ph
1610,1610,577997870550265856,http://t.co/K8Zt55ZA3r,khopoli-16-in,18.951174,73.14348299999997,khopoli,16,in
1611,1611,422048111402704896,Je suis H.S,marseille-b813-fr,43.3903305,5.6876663,marseille,b813,fr
1612,1612,541144945718198272,I just finished running 5.52 km in 40m:54s with #Endomondo #endorphins http://t.co/40acIjibyO,barcelona-56b-es,41.45916,2.055235,barcelona,56b,es
1613,1613,504257459809439744,Bom diaa,rio de janeiro-21-br,-22.941184,-43.19043900000001,rio de janeiro,21,br
1614,1614,511166740898668544,3-5-2 or 4-4-2 (?),pontianak-11-id,-0.035983999999999995,109.284494,pontianak,11,id
1615,1615,374398536529367040,Kawi.. haro !!!,sumedang utara-00-id,-6.9269,107.777,sumedang utara,00,id
1616,1616,570456998522830848,Have lunch (at @kfcindonesia) — https://t.co/ylcCIAm7hb,purwokerto-07-id,-7.42727,109.24071,purwokerto,07,id
1617,1617,549658112165445632,i love zelda theories,new haven-ct009-us,41.560875,-72.957258,new haven,ct009,us
1618,1618,482360000900124672,@Irving_Penn that's my brother B),pearland-tx039-us,29.7110081,-95.1537182,pearland,tx039,us
1619,1619,571963273999859712,@Janaelolo haha yeah well you just lmk (: and yeah dude I have one more year and I need to play it haha but it's spring season rn,san diego-ca073-us,32.718622,-117.1346,san diego,ca073,us
1620,1620,299240702099992576,✌ (@ my house) [pic]: http://t.co/ncOhBqAE,mytishchi-47-ru,55.90675948,37.40109232,mytishchi,47,ru
1621,1621,519240880750751744,FUCK IT. I'M WATCHING LABYRINTH TONIGHT IN PROTEST.,minneapolis-mn053-us,44.984586,-93.25436,minneapolis,mn053,us
1622,1622,438479175629156352,Back on the streets where yu belong,bowie-md033-us,38.8687606,-76.98065290000002,bowie,md033,us
1623,1623,397133157088395264,"“@tbhdoIphin: I hope i randomly get super hot in the next year or two and everyone is just like ""oh shit""”",peterborough-engk3-gb,52.73491733,-0.7198184,peterborough,engk3,gb
1624,1624,346390496941322240,@ElodieGomes ptdrrrrr jte kifffff,boulogne billancourt-a892-fr,48.84548467,2.23896197,boulogne billancourt,a892,fr
1625,1625,537520790283898880,"""If you lose be patient. If you win, stay
humble.""",cikupa-30-id,-6.124118,106.151855,cikupa,30,id
1626,1626,332189246301540352,@Lg4Lg No Surprises there!,dayton-oh113-us,39.69677432,-84.16880438,dayton,oh113,us
1627,1627,368583536506183680,Word to the King of Battle #shallowme @irishshaun60 @JeffMostCrucial @will_banks82,anchorage-ak020-us,61.1936491,-149.9043596,anchorage,ak020,us
1628,1628,542885275840839680,"Carbs after dark 😍😍 cures my sweet tooth - blueberry chobani yogurt topped with Ezekiel cereal,… http://t.co/yJgKqkRMfZ",bridgeport-ct001-us,41.72235,-73.569725,bridgeport,ct001,us
1629,1629,402247200593698816,"Ugh it's 8:30, just landed in rainy Boston and I have to get my bag, go home and then to work tomorrow http://t.co/MAVz8L2CDs",boston-ma025-us,42.36650312,-71.01667643,boston,ma025,us
1630,1630,681092935992082432,Happy graduation Fifa 🎓💐🎉👏🏻 #happygraduation #graduation #stiami #balaisamudera #kelapagading… https://t.co/12TrwaMLp0,jakarta-04-id,-6.153942,106.89009884,jakarta,04,id
1631,1631,567062749675786240,@AshtonAthletic thanks for??,bolton-engb1-gb,53.585393,-2.464837,bolton,engb1,gb
1632,1632,297528444802199552,I always forget something,fort worth-tx439-us,32.6801755,-97.0071537,fort worth,tx439,us
1633,1633,407693051641884672,"Oh my gosh, I've had a headache for the past 5 hours now. #goaway #please",o'fallon-mo183-us,38.7970517,-90.66510165,o'fallon,mo183,us
1634,1634,360264130428547072,@FameAdventura how u doing?,orlando-fl095-us,28.58958882,-81.28503763,orlando,fl095,us
1635,1635,549309481600172032,@mariilynnnnn well you don't want one,bowie-md033-us,38.954779,-76.507501,bowie,md033,us
1636,1636,546781989823873024,My mother is the definition of bitch tonight.. I don't understand what her prob is,bowie-md033-us,38.771479,-76.061683,bowie,md033,us
1637,1637,316220935080378368,"@RealyIWannawin ow ja , had migraine , kom donderdag weer",groningen-04-nl,53.1715022,6.192981700000002,groningen,04,nl
1638,1638,479055439020060672,"HAPPY 72nd BIRTHDAY, LEGEND!
The whole world is shouting your
name today🎶 @PaulMcCartney http://t.co/hi5XHVruDf",bandung-30-id,-6.9159617,107.639026,bandung,30,id
1639,1639,316387512031539200,Boy boy boy,shreveport-la017-us,33.3614022,-93.5786052,shreveport,la017,us
1640,1640,292159819731845120,I'm at Flyover Tomang http://t.co/qtbfLgSB,jakarta-04-id,-6.17497958,106.80178432,jakarta,04,id
1641,1641,406208259360436224,@nbelligero @DelanoDias_ how u do that,toronto-08-ca,43.75803282,-79.73965239,toronto,08,ca
1642,1642,491946527258976256,"I don't miss you 
I don't miss you 
I don't miss you 
I don't miss you 
I don't miss you who am I kidding,",kuala lumpur-14-my,3.121581,101.588467,kuala lumpur,14,my
1643,1643,575800067807928320,@katherine_kelly sky or talktalk but virgin if u can get cable xx,sheffield-engl9-gb,53.320401,-1.488852,sheffield,engl9,gb
1644,1644,352829110097158144,@armijo_daisy the bigger you get the easier it will be. I took advantage of it the last months. You only have 2 months right?,plano-tx085-us,32.94695542,-96.88464348,plano,tx085,us
1645,1645,576376654773145600,"Kangeeeen bet! 👫💞😄 (with Aditya, Hasbi, and 2 others at Omah Kitir Cafe) — https://t.co/62xb71IEhk",malang-08-id,-7.870489999999998,112.51934,malang,08,id
1646,1646,436967414514069504,Thank fuck for predictive text right now,city of london-enggla-gb,51.53891470000001,0.16396459,city of london,enggla,gb
1647,1647,500047200739934208,@ronaldopatrizio Sally Magnusson failed to engage Darling on the issues . All that currency guff played to his agenda,cumbernauld-sctv8-gb,56.159037,-3.734424,cumbernauld,sctv8,gb
1648,1648,331816846519054336,1 more hour of work leftt,deltona-fl127-us,29.00914251,-81.31360242,deltona,fl127,us
1649,1649,328731537312993280,205km http://t.co/mMjWPHGf9y,probolinggo-08-id,-7.72533359,113.61177823,probolinggo,08,id
1650,1650,520327218325880832,@fenilidia gpp..,melati-00-id,-7.759225,110.419402,melati,00,id
1651,1651,304507133444100096,#SHWITTING the act of spreading half baked propaganda to DISUNITE &amp; POLARISE the #BEAUTIFULPEOPLE of KENYA #KENYA1ST,nairobi-05-ke,-1.2355845,36.74037020000001,nairobi,05,ke
1652,1652,375274537866518528,@Bambuser what exactly was Bambuser's part in it? #curious #curious,copenhagen-17101-dk,55.67671987,12.54578991,copenhagen,17101,dk
1653,1653,318524216406323200,@coumcoum1 eye 😀,saint denis-a893-fr,48.93837416,2.35777807,saint denis,a893,fr
1654,1654,552240456822968320,@Chief_Leak hbd!,trenton-nj021-us,39.849328,-74.96687,trenton,nj021,us
1655,1655,421491304917241856,My dad office (at Pusdiklat Kemlu) — https://t.co/xQkruwdLkb,jakarta-04-id,-6.2302,106.79834,jakarta,04,id
1656,1656,424957075265835008,Haha last night at canes was awesome!!😂,tulsa-ok143-us,36.13922294,-95.83525912,tulsa,ok143,us
1657,1657,344236000261857280,@laurenfoston actually it's a framed picture so get it right #ouch #burned #paybacksabitch,hull-engg6-gb,53.7434001,-0.41397351,hull,engg6,gb
1658,1658,428026097779748864,@FannyxoxoX it was fun cx,stockton-ca077-us,37.91570963,-121.23582066,stockton,ca077,us
1659,1659,480130212563140608,Long video but totally worth it.. Old People Reacting To Google Glass Is Actually Really Funny http://t.co/dQmmZmIs45 via @thoughtcatalog,delhi-07-in,28.601811600000005,77.29287559999999,delhi,07,in
1660,1660,518758489725075456,#Now #Fancy #That #Barcelona #streetsmart #itbelikethat #spain #Europebound #nomad #traveler… http://t.co/gnHNJkCKip,barcelona-56b-es,41.385815,2.132099,barcelona,56b,es
1661,1661,484316283177926656,"Kulineerrrrr (with @Ly_diaa, @yanti_7171, and 2 others at Jagung bakar siring jl Piere tendean) — https://t.co/3sNBQtRhQD",banjarmasin-12-id,-3.32112,114.59455,banjarmasin,12,id
1662,1662,482870514835521536,Goool,buenos aires-07-ar,-34.7223848,-58.39032099999999,buenos aires,07,ar
1663,1663,566275424381313024,"I'm in Sicily, what should I do?",catania-15ct-it,37.411408,14.918154,catania,15ct,it
1664,1664,293164233649172480,@simonjgrant well....that could be arranged.....i wish! Would be amazing to be in! Even just dancing it...like wow!,torquay-engo4-gb,50.40867996,-3.62564468,torquay,engo4,gb
1665,1665,427203624138452992,@loveforians to bem amorzinho,santos-27-br,-23.9330984,-46.3533259,santos,27,br
1666,1666,376204985325080576,I'm at @HolidayInn (AL KHOBAR) http://t.co/hPKpZYxHT1,ad dammam-06-sa,26.34064332,50.17964602,ad dammam,06,sa
1667,1667,481429825832615936,T in the park have too many people that I want to see now @DJDannyHoward has been announced!,gillingham-engg5-gb,51.37950923,0.72768395,gillingham,engg5,gb
1668,1668,532352107442352128,Thats the Mclemore I always knew,sacramento-ca067-us,38.536807,-121.47661399999998,sacramento,ca067,us
